"","local_site","location","year","date","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP"
"562","ALBION","CAMP",2012,2012-09-25,NA,8.37,NA,4.94,3.43,NA,NA,NA,NA,NA
"563","ALBION","CAMP",2012,2012-10-02,NA,8.42,NA,7.07,1.35,NA,0.08,NA,0.05,0.03
"564","ALBION","CAMP",2012,2012-10-12,NA,5.67,NA,4.26,1.41,NA,0.08,NA,0.06,0.02
"565","ALBION","CAMP",2012,2012-10-24,NA,9.95,NA,8.4,1.55,NA,0.08,NA,0.03,0.05
"566","ALBION","CAMP",2012,2012-11-08,NA,8.29,NA,6.12,2.17,NA,NA,NA,NA,NA
"567","ALBION","CAMP",2012,2012-12-03,NA,7.33,NA,5.65,1.68,NA,0.06,NA,0.04,0.02
"568","ALBION","CAMP",2013,2013-01-10,NA,9.44,NA,5.1,4.34,NA,NA,NA,NA,NA
"569","ALBION","CAMP",2013,2013-04-30,NA,23.33,NA,9.33,14,NA,NA,NA,NA,NA
"570","ALBION","CAMP",2013,2013-05-30,NA,16.17,NA,6.19,9.99,NA,NA,NA,NA,NA
"571","ALBION","CAMP",2013,2013-06-06,NA,14.55,NA,5.89,8.66,NA,NA,NA,NA,NA
"572","ALBION","CAMP",2013,2013-06-13,NA,16.01,NA,8.59,7.41,NA,NA,NA,NA,NA
"573","ALBION","CAMP",2013,2013-06-20,NA,15.74,NA,4.66,11.08,NA,NA,NA,NA,NA
"574","ALBION","CAMP",2013,2013-06-27,NA,15.16,NA,5.04,10.12,NA,NA,NA,NA,NA
"575","ALBION","CAMP",2013,2013-07-04,NA,16.05,NA,5.75,10.31,NA,NA,NA,NA,NA
"576","ALBION","CAMP",2013,2013-07-11,NA,14.05,NA,4.76,9.29,NA,NA,NA,NA,0.02
"577","ALBION","CAMP",2013,2013-07-18,NA,16.12,NA,5.12,11,NA,NA,NA,NA,NA
"578","ALBION","CAMP",2013,2013-07-25,NA,16.05,NA,6.09,9.97,NA,0.05,NA,0.05,NA
"579","ALBION","CAMP",2013,2013-08-01,NA,13.76,NA,4.74,9.02,NA,NA,NA,NA,0.05
"580","ALBION","CAMP",2013,2013-08-08,NA,11.54,NA,4.23,7.32,NA,NA,NA,NA,NA
"581","ALBION","CAMP",2013,2013-08-15,NA,12.79,NA,6.42,6.37,NA,0.05,NA,0.05,NA
"582","ALBION","CAMP",2013,2013-08-22,NA,13.5,NA,6.03,7.47,NA,0.08,NA,NA,NA
"583","ALBION","CAMP",2013,2013-08-29,NA,12.53,NA,8.7,3.82,NA,NA,NA,NA,0.03
"584","ALBION","CAMP",2013,2013-09-05,NA,12.64,NA,6.68,5.97,NA,NA,NA,NA,NA
"585","ALBION","CAMP",2013,2013-09-19,NA,17.3,NA,5.19,12.12,NA,NA,NA,NA,NA
"586","ALBION","CAMP",2013,2013-09-26,NA,14.13,NA,3.67,10.46,NA,0.09,NA,0.09,NA
"587","ALBION","CAMP",2013,2013-10-03,NA,18.05,NA,6.41,11.65,NA,0.02,NA,0,0.02
"588","ALBION","CAMP",2013,2013-10-25,NA,13.61,NA,5.73,7.88,NA,NA,NA,NA,NA
"589","ALBION","CAMP",2013,2013-11-13,NA,18.04,NA,10.4,7.64,NA,NA,NA,NA,NA
"590","ALBION","CAMP",2014,2014-01-16,NA,19.97,NA,6.52,13.45,NA,0.038,NA,0.023,0.015
"591","ALBION","CAMP",2014,2014-04-17,NA,16.9,NA,3.75,13.16,NA,0.041,NA,0.014,0.027
"592","ALBION","CAMP",2014,2014-05-24,NA,19.59,NA,6.33,13.26,NA,0.058,NA,0.033,0.025
"593","ALBION","CAMP",2014,2014-06-05,NA,17.76,NA,7.36,10.39,NA,0.062,NA,0.036,0.026
"594","ALBION","CAMP",2014,2014-06-26,NA,16.23,NA,6.34,9.89,NA,0.037,NA,0,0.038
"595","ALBION","CAMP",2014,2014-07-03,NA,15.12,NA,5.67,9.44,NA,0.038,NA,0.038,NA
"596","ALBION","CAMP",2014,2014-07-10,NA,15.23,NA,5.56,9.66,NA,0.012,NA,0,0.023
"597","ALBION","CAMP",2014,2014-07-17,NA,13.23,NA,4.59,8.63,NA,0.011,NA,0,0.045
"598","ALBION","CAMP",2014,2014-07-31,NA,13.95,NA,4.46,9.49,NA,0.022,NA,0,0.027
"599","ALBION","CAMP",2014,2014-08-07,NA,13.57,NA,5.03,8.54,NA,0.023,NA,0.003,0.02
"600","ALBION","CAMP",2014,2014-08-14,NA,9.16,NA,2.25,6.9,NA,0.048,NA,0.023,0.024
"601","ALBION","CAMP",2014,2014-08-21,NA,21.33,NA,11.65,9.68,NA,0.083,NA,0.031,0.052
"602","ALBION","CAMP",2014,2014-08-28,NA,11.06,NA,5.4,5.66,NA,0.044,NA,0.013,0.031
"603","ALBION","CAMP",2014,2014-09-04,NA,10.51,NA,5.61,4.9,NA,0.072,NA,0.036,0.036
"604","ALBION","CAMP",2014,2014-09-11,NA,9.35,NA,4.35,5,NA,0.033,NA,0,0.037
"605","ALBION","CAMP",2014,2014-09-18,NA,16.68,NA,10.46,6.22,NA,0.049,NA,0,0.054
"606","ALBION","CAMP",2014,2014-09-25,NA,8.12,NA,5.19,2.92,NA,0.063,NA,0.027,0.036
"607","ALBION","CAMP",2014,2014-10-02,NA,17.38,NA,13.07,4.31,NA,0.034,NA,0.003,0.031
"608","ALBION","CAMP",2014,2014-10-09,NA,9.04,NA,4.51,4.53,NA,0.045,NA,0.028,0.017
"609","ALBION","CAMP",2014,2014-10-16,NA,5.87,NA,4.38,1.49,NA,0.045,NA,0.018,0.026
"610","ALBION","CAMP",2014,2014-10-23,NA,4.47,NA,3.26,1.2,NA,0.027,NA,0,0.03
"611","ALBION","CAMP",2014,2014-10-30,NA,5.2,NA,3.85,1.35,NA,0.035,NA,0.01,0.025
"612","ALBION","CAMP",2014,2014-11-04,NA,8.08,NA,5.15,2.93,NA,0.029,NA,0,0.035
"613","ALBION","CAMP",2015,2015-01-22,NA,7.89,NA,3.84,4.05,NA,NA,NA,NA,0.03
"614","ALBION","CAMP",2015,2015-02-19,NA,7.71,NA,2.81,4.9,NA,0.01,NA,NA,0.03
"615","ALBION","CAMP",2015,2015-04-07,NA,5.9,NA,1.38,4.52,NA,0.01,NA,NA,NA
"616","ALBION","CAMP",2015,2015-04-30,NA,13.96,NA,6.35,7.61,NA,0.06,NA,0.03,0.03
"617","ALBION","CAMP",2015,2015-05-14,NA,9.49,NA,2.26,7.22,NA,0.02,NA,NA,NA
"618","ALBION","CAMP",2015,2015-05-28,NA,14.8,NA,6.71,8.09,NA,0.07,NA,0.03,0.04
"619","ALBION","CAMP",2015,2015-06-04,NA,20.73,NA,12.92,7.82,NA,0.09,NA,0.06,0.04
"620","ALBION","CAMP",2015,2015-06-11,NA,15.73,NA,6.47,9.26,NA,0.06,NA,0.01,0.05
"621","ALBION","CAMP",2015,2015-06-18,NA,14.81,NA,5.31,9.51,NA,0.03,NA,NA,0.03
"622","ALBION","CAMP",2015,2015-06-25,NA,11.98,NA,4.53,7.45,NA,0.02,NA,NA,0.04
"623","ALBION","CAMP",2015,2015-07-02,NA,11.9,NA,5.83,6.08,NA,0.02,NA,NA,NA
"624","ALBION","CAMP",2015,2015-07-09,NA,11.83,NA,6.42,5.41,NA,0.05,NA,0.01,0.04
"625","ALBION","CAMP",2015,2015-07-23,NA,17.3,NA,3.35,13.95,NA,0.05,NA,0.02,0.03
"626","ALBION","CAMP",2015,2015-08-06,NA,8.22,NA,NA,8.93,NA,0.05,NA,NA,NA
"627","ALBION","CAMP",2015,2015-08-27,NA,8.2,NA,5.8,2.4,NA,0.05,NA,NA,NA
"628","ALBION","CAMP",2015,2015-09-03,NA,3.31,NA,1.18,2.13,NA,0.05,NA,0,0.04
"629","ALBION","CAMP",2015,2015-09-10,NA,2.58,NA,2.31,0.27,NA,0.04,NA,NA,NA
"630","ALBION","CAMP",2015,2015-09-24,NA,6.82,NA,5.5,1.32,NA,0.05,NA,0.02,0.03
"631","ALBION","CAMP",2015,2015-10-08,NA,6.69,NA,6.38,0.31,NA,0.06,NA,0.03,0.03
"632","ALBION","CAMP",2015,2015-10-20,NA,7.73,NA,5.99,1.75,NA,0.12,NA,0.09,0.03
"633","ALBION","CAMP",2016,2016-01-14,NA,8.6055,NA,6.3987,2.2068,NA,NA,NA,NA,0.0542
"634","ALBION","CAMP",2016,2016-02-11,NA,8.1737,NA,6.7714,1.4023,NA,0.0702,NA,NA,0.087
"635","ALBION","CAMP",2016,2016-04-12,NA,13.8051,NA,10.1763,3.6288,NA,0.0658,NA,0.0692,-0.0034
"636","ALBION","CAMP",2016,2016-05-05,NA,12.9081,NA,7.7898,5.1182,NA,0.0195,NA,0.0088,0.0107
"637","ALBION","CAMP",2016,2016-06-02,NA,11.5101,NA,7.7931,3.7169,NA,0.0428,NA,0.0373,0.0055
"638","ALBION","CAMP",2016,2016-06-09,NA,14.3046,NA,10.4849,3.8197,NA,0.071,NA,0.0584,0.0126
"639","ALBION","CAMP",2016,2016-06-16,NA,10.1284,NA,7.1753,2.9531,NA,0.0579,NA,0.0367,0.0212
"640","ALBION","CAMP",2016,2016-06-23,NA,12.2048,NA,8.7766,3.4282,NA,0.0022,NA,NA,0.0329
"641","ALBION","CAMP",2016,2016-06-30,NA,7.8098,NA,5.0547,2.755,NA,0.0032,NA,0.0081,-0.0049
"642","ALBION","CAMP",2016,2016-07-07,NA,12.5103,NA,10.2286,2.2816,NA,0.0736,NA,0.0661,0.0074
"643","ALBION","CAMP",2016,2016-07-14,NA,6.7461,NA,4.883,1.8631,NA,NA,NA,NA,0.0065
"644","ALBION","CAMP",2016,2016-07-28,NA,12.5762,NA,8.111,4.4652,NA,0.0312,NA,0.0061,0.0251
"645","ALBION","CAMP",2016,2016-08-04,NA,9.1515,NA,8.0728,1.0786,NA,NA,NA,NA,0.0135
"646","ALBION","CAMP",2016,2016-08-11,NA,8.1858,NA,7.0217,1.1641,NA,0.0579,NA,0.0428,0.0151
"647","ALBION","CAMP",2016,2016-08-18,NA,5.3054,NA,3.7438,1.5616,NA,NA,NA,NA,0.0305
"648","ALBION","CAMP",2016,2016-08-25,NA,5.3207,NA,3.6051,1.7155,NA,0.051,NA,0.033,0.0179
"649","ALBION","CAMP",2016,2016-09-01,NA,8.798,NA,7.3475,1.4505,NA,0.0305,NA,0.0111,0.0193
"650","ALBION","CAMP",2016,2016-09-08,NA,6.0193,NA,4.8223,1.197,NA,0.0674,NA,0.0415,0.0259
"651","ALBION","CAMP",2016,2016-09-22,NA,11.4695,NA,9.5561,1.9134,NA,0.0393,NA,0.0206,0.0186
"652","ALBION","CAMP",2016,2016-09-29,NA,5.495,NA,5.1237,0.3712,NA,NA,NA,NA,0.0157
"653","ALBION","CAMP",2016,2016-10-11,NA,11.8707,NA,10.4983,1.3724,NA,0.0544,NA,0.0236,0.0307
"654","ALBION","CAMP",2016,2016-10-26,NA,4.6959,NA,3.7701,0.9257,NA,0.0411,NA,0.0076,0.0334
"655","ALBION","CAMP",2016,2016-11-10,NA,8.2147,NA,6.8103,1.4043,NA,NA,NA,NA,0.0246
"656","ALBION","CAMP",2016,2016-12-20,NA,12.0378,NA,8.0627,3.9751,NA,0.2006,NA,0.1766,0.0239
"657","ALBION","CAMP",2017,2017-01-26,NA,9.6575,NA,9.2441,0.4133,NA,0.0233,NA,NA,0.0366
"658","ALBION","CAMP",2017,2017-02-23,NA,16.7498,NA,16.4978,0.252,NA,0.0034,NA,NA,0.0341
"659","ALBION","CAMP",2017,2017-03-23,NA,14.136,NA,13.1179,1.0181,NA,0.0397,NA,0.0156,0.0241
"660","ALBION","CAMP",2017,2017-04-27,NA,10.6606,NA,9.1991,1.4614,NA,NA,NA,NA,0.0105
"661","ALBION","CAMP",2017,2017-05-25,NA,14.3424,NA,13.3645,0.9778,NA,0.0329,NA,0.0209,0.0119
"662","ALBION","CAMP",2017,2017-06-15,NA,12.3348,NA,6.9724,5.3623,NA,0.0298,NA,0.0044,0.0254
"663","ALBION","CAMP",2017,2017-06-22,NA,19.3721,NA,13.8539,5.5181,NA,9e-04,NA,NA,0.0266
"664","ALBION","CAMP",2017,2017-06-29,NA,31.4506,NA,27.3751,4.0755,NA,NA,NA,NA,0.0317
"665","ALBION","CAMP",2017,2017-07-06,NA,11.2981,NA,7.9184,3.3797,NA,NA,NA,NA,0.0416
"666","ALBION","CAMP",2017,2017-07-13,NA,10.0851,NA,6.9542,3.1309,NA,0.0115,NA,0.009,0.0025
"667","ALBION","CAMP",2017,2017-07-20,NA,8.3767,NA,16.0831,NA,NA,NA,NA,NA,0.2533
"668","ALBION","CAMP",2017,2017-07-27,NA,10.6577,NA,16.9745,NA,NA,NA,NA,NA,-0.0022
"669","ALBION","CAMP",2017,2017-08-03,NA,6.7571,NA,12.3826,NA,NA,0.0211,NA,NA,0.0416
"670","ALBION","CAMP",2017,2017-08-10,NA,6.7824,NA,4.8547,1.9277,NA,NA,NA,NA,0.0351
"671","ALBION","CAMP",2017,2017-08-17,NA,9.9238,NA,7.8348,2.089,NA,0.0126,NA,NA,0.0256
"672","ALBION","CAMP",2017,2017-08-24,NA,9.8167,NA,9.1716,0.6451,NA,0.0088,NA,NA,0.034
"673","ALBION","CAMP",2017,2017-09-14,NA,8.8814,NA,7.1514,1.7299,NA,0.0246,NA,0.0034,0.0211
"674","ALBION","CAMP",2017,2017-09-21,NA,10.6449,NA,8.6074,2.0374,NA,NA,NA,NA,0.0464
"675","ALBION","CAMP",2017,2017-09-28,NA,5.9614,NA,5.9614,0,NA,0.1245,NA,0.0808,0.0436
"676","ALBION","CAMP",2017,2017-10-24,NA,7.5535,NA,6.9084,0.6451,NA,0.0445,NA,NA,0.0654
"677","ALBION","CAMP",2017,2017-11-16,NA,6.7967,NA,5.866,0.9306,NA,0.023,NA,NA,0.0537
"678","ALBION","CAMP",2017,2017-12-14,NA,8.9457,NA,7.8722,1.0734,NA,NA,NA,NA,0.0534
"679","ALBION","CAMP",2018,2018-01-09,NA,7.4964,NA,0.0638,7.4325,NA,0.018,NA,NA,0.0662
"680","ALBION","CAMP",2018,2018-02-13,NA,5.7115,NA,NA,5.974,NA,0.0431,NA,NA,0.0439
"681","ALBION","CAMP",2018,2018-03-08,NA,5.8543,NA,4.0143,1.8399,NA,0.0233,NA,NA,0.0274
"682","ALBION","CAMP",2018,2018-04-10,NA,4.1408,NA,3.1429,0.9979,NA,0.0355,NA,NA,0.0537
"683","ALBION","CAMP",2018,2018-05-24,NA,14.136,NA,7.8984,6.2376,NA,0.0636,NA,0.0189,0.0447
"684","ALBION","CAMP",2018,2018-05-31,NA,14.2074,NA,9.8945,4.3129,NA,0.0469,NA,0.0304,0.0165
"685","ALBION","CAMP",2018,2018-06-05,NA,12.5654,NA,10.2856,2.2797,NA,0.1026,NA,0.0457,0.0568
"686","ALBION","CAMP",2018,2018-06-12,NA,6.8538,NA,4.5741,2.2797,NA,0.0416,NA,NA,0.0515
"687","ALBION","CAMP",2018,2018-06-19,NA,11.8514,NA,6.2347,5.6167,NA,0.0674,NA,0.0109,0.0564
"688","ALBION","CAMP",2018,2018-06-26,NA,8.7101,NA,5.4368,3.2733,NA,0.0485,NA,NA,0.0506
"689","ALBION","CAMP",2018,2018-07-03,NA,8.4959,NA,5.974,2.5219,NA,0.0583,NA,0.005,0.0532
"690","ALBION","CAMP",2018,2018-07-03,NA,9.3526,NA,6.4454,2.9071,NA,0.031,NA,NA,0.0418
"691","ALBION","CAMP",2018,2018-07-17,NA,9.6382,NA,7.5685,2.0696,NA,0.056,NA,NA,0.0577
"692","ALBION","CAMP",2018,2018-07-28,NA,8.4245,NA,4.1079,4.3165,NA,0.0393,NA,NA,0.0656
"693","ALBION","CAMP",2018,2018-07-31,NA,10.2093,NA,7.2012,3.0081,NA,0.0393,NA,0.0323,0.007
"694","ALBION","CAMP",2018,2018-08-07,NA,14.0646,NA,11.1375,2.9271,NA,0.0325,NA,NA,0.0683
"695","ALBION","CAMP",2018,2018-08-16,NA,16.7062,NA,14.5644,2.1418,NA,0.0756,NA,0.074,0.0016
"696","ALBION","CAMP",2018,2018-08-23,NA,9.9238,NA,5.4973,4.4264,NA,0.1202,NA,7e-04,0.1194
"697","ALBION","CAMP",2018,2018-08-30,NA,8.8529,NA,6.9252,1.9276,NA,0.071,NA,NA,0.1162
"698","ALBION","CAMP",2018,2018-09-06,NA,7.7105,NA,6.6396,1.0709,NA,0.3454,NA,0.297,0.0484
"699","ALBION","CAMP",2018,2018-09-12,NA,8.2817,NA,7.8533,0.4283,NA,0,NA,NA,0.2744
"700","ALBION","CAMP",2018,2018-09-20,NA,10.7091,NA,9.781,0.9281,NA,0,NA,NA,0.2389
"701","ALBION","CAMP",2018,2018-09-25,NA,8.2817,NA,7.068,1.2137,NA,0.0096,NA,NA,0.0581
"702","ALBION","CAMP",2018,2018-10-03,NA,8.2103,NA,7.4964,0.7139,NA,0,NA,NA,0.0161
"703","ALBION","CAMP",2018,2018-10-25,NA,11.7086,NA,10.7805,0.9281,NA,NA,NA,-0.05811,0.0581
"704","ALBION","CAMP",2018,2018-12-11,NA,12.2084,NA,8.9243,3.2841,NA,NA,NA,-0.07425,0.0742
"705","ALBION","CAMP",2019,2019-01-22,NA,12.2084,NA,7.2108,4.9976,NA,NA,NA,-0.08071,0.0807
"706","ALBION","CAMP",2019,2019-02-14,NA,12.7795,NA,6.7324,6.0471,NA,0.03551,NA,-0.00968,0.0451
"707","ALBION","CAMP",2019,2019-03-19,NA,21.7038,NA,10.752,10.9518,NA,NA,NA,-0.04519,0.0451
"708","ALBION","CAMP",2019,2019-04-18,NA,18.4197,NA,NA,22.6605,NA,NA,NA,-0.06134,0.0613
"709","ALBION","CAMP",2019,2019-05-29,NA,NA,NA,NA,8.5673,NA,NA,NA,-0.05811,0.0581
"710","ALBION","CAMP",2019,2019-06-06,NA,14.2788,NA,5.2117,9.067,NA,NA,NA,-0.06457,0.0645
"711","ALBION","CAMP",2019,2019-06-27,NA,10.9947,NA,5.8543,5.1403,NA,0.03874,NA,-0.08394,0.1226
"712","ALBION","CAMP",2019,2019-07-02,NA,16.9204,NA,6.3541,10.5663,NA,0.05165,NA,-0.04197,0.0936
"713","ALBION","CAMP",2019,2019-07-18,NA,16.7776,NA,8.6387,8.1389,NA,0.02905,NA,-0.02905,0.0581
"714","ALBION","CAMP",2019,2019-07-18,NA,17.3488,NA,7.425,9.9238,NA,NA,NA,-0.06134,0.0613
"715","ALBION","CAMP",2019,2019-08-08,NA,10.138,NA,2.7129,7.425,NA,NA,NA,-0.06779,0.0677
"716","ALBION","CAMP",2019,2019-08-20,NA,12.494,NA,5.069,7.425,NA,NA,NA,-0.07102,0.071
"717","ALBION","CAMP",2019,2019-08-29,NA,11.4231,NA,5.4259,5.9971,NA,0.03228,NA,-0.04842,0.0807
"718","ALBION","CAMP",2019,2019-09-05,NA,9.4954,NA,4.9262,4.5692,NA,NA,NA,-0.08071,0.0807
"719","ALBION","CAMP",2019,2019-09-12,NA,10.3521,NA,5.4259,4.9262,NA,NA,NA,-0.06457,0.0645
"720","ALBION","CAMP",2019,2019-09-19,NA,10.3521,NA,5.9257,4.4264,NA,NA,NA,-0.07102,0.071
"721","ALBION","CAMP",2019,2019-09-24,NA,9.2098,NA,6.0685,3.1413,NA,NA,NA,-0.07102,0.071
"722","ALBION","CAMP",2019,2019-10-03,NA,8.7101,NA,4.2836,4.4264,NA,NA,NA,-0.07102,0.071
"723","ALBION","CAMP",2019,2019-10-24,NA,11.7086,NA,8.1389,3.5697,NA,NA,NA,-0.05165,0.0516
"724","ALBION","CAMP",2019,2019-11-19,NA,8.6387,NA,4.1408,4.4978,NA,0.15174,NA,0.15174,0
"725","ALBION","CAMP",2019,2019-12-19,NA,10.138,NA,5.7115,4.4264,NA,0.05165,NA,0.05165,0
"726","ALBION","CAMP",2020,2020-01-07,NA,9.424,NA,4.6406,4.7834,NA,0.05488,NA,0.05488,0
"727","ALBION","CAMP",2020,2020-03-12,NA,14.2788808213212,NA,8.51186218808356,5.76701863323766,NA,0.158197197649642,NA,0.158197197649642,0
"728","ALBION","CAMP",2020,2020-04-23,NA,11.1375270406306,NA,8.61767345982399,2.51985358080656,NA,0.0774843417059469,NA,0.0581132562794602,0.0193710854264867
"729","ALBION","CAMP",2020,2020-05-13,NA,15.77816330756,NA,10.0614896413535,5.7166736662064,NA,0.0807128559436947,NA,0.0807128559436947,0
"730","ALBION","CAMP",2020,2020-05-28,NA,13.2079647597221,NA,10.2412559860395,2.96670877368259,NA,0.0936269128946859,NA,0.0936269128946859,0
"731","ALBION","CAMP",2020,2020-06-11,NA,14.2503230596786,NA,12.8912687128141,1.35905434686447,NA,0.209853425453606,NA,0.209853425453606,0
"732","ALBION","CAMP",2020,2020-06-18,NA,25.9090292502874,NA,24.1400972470196,1.76893200326772,NA,0.193710854264867,NA,0.112997998321173,0.0807128559436947
"733","ALBION","CAMP",2020,2020-06-25,NA,14.4502273911771,NA,11.6817737304169,2.76845366076021,NA,0.135597597985407,NA,0.112997998321173,0.0225995996642345
"734","ALBION","CAMP",2020,2020-06-30,NA,13.000920987813,NA,11.1210563751269,1.87986461268607,NA,0.284109252921805,NA,0.284109252921805,0
"735","ALBION","CAMP",2020,2020-07-07,NA,15.2998208000457,NA,10.4080237843237,4.891797015722,NA,0.216310453929102,NA,0.177568283076128,0.0387421708529735
"736","ALBION","CAMP",2020,2020-07-23,NA,10.7805550200975,NA,5.87026923613914,4.91028578395839,NA,0.142054626460903,NA,0.142054626460903,0
"737","ALBION","CAMP",2020,2020-08-04,NA,12.137048698123,NA,7.13687974182165,5.00016895630139,NA,0.125912055272164,NA,0.125912055272164,0
"738","ALBION","CAMP",2020,2020-08-27,NA,10.3307702742259,NA,7.9747549387079,2.356015335518,NA,0.200167882740363,NA,0.142054626460903,0.0581132562794602
"739","ALBION","CAMP",2020,2020-09-15,NA,8.92430051332576,NA,5.35458030799546,3.56972020533031,NA,0.154968683411894,NA,0.132369083747659,0.0225995996642345
"740","ALBION","CAMP",2020,2020-09-24,NA,11.423104657057,NA,9.20987812975219,2.21322652730479,NA,0.0710273132304513,NA,0.045199199328469,0.0258281139019823
"741","ALBION","CAMP",2020,2020-10-08,NA,10.4235829995645,NA,7.21083481476722,3.21274818479728,NA,0.154968683411894,NA,0.129140569509912,0.0258281139019823
"742","ALBION","CAMP",2020,2020-11-05,NA,10.6377662118843,NA,8.85290610921916,1.78486010266515,NA,0.403564279718474,NA,0.348679537676761,0.0548847420417124
"743","ALBION","CAMP",2021,2021-07-06,NA,22.846,NA,NA,NA,NA,NA,NA,NA,NA
"744","ALBION","CAMP",2021,2021-07-20,NA,22.132,NA,NA,NA,NA,0.226,NA,NA,NA
"745","ALBION","CAMP",2021,2021-10-05,NA,9.995,NA,NA,NA,NA,0.291,NA,NA,NA
"746","ALBION","CAMP",2021,2021-10-21,NA,17.849,NA,NA,NA,NA,0.097,NA,NA,NA
"747","ALBION","CAMP",2022,2022-01-18,NA,12.851,NA,NA,NA,NA,0.129,NA,NA,NA
"748","ALBION","CAMP",2022,2022-02-08,NA,18.563,NA,NA,NA,NA,5.908,NA,NA,NA
"749","ALBION","CAMP",2022,2022-03-14,NA,13.565,NA,NA,NA,NA,NA,NA,NA,NA
"750","ALBION","CAMP",2022,2022-05-19,NA,14.993,NA,NA,NA,NA,0.129,NA,NA,NA
"751","ALBION","CAMP",2022,2022-05-26,NA,20.704,NA,NA,NA,NA,0.161,NA,NA,NA
"752","ALBION","CAMP",2022,2022-06-07,NA,22.132,NA,NA,NA,NA,NA,NA,NA,NA
"753","ALBION","CAMP",2022,2022-06-16,NA,20.704,NA,NA,NA,NA,1.873,NA,NA,NA
"754","ALBION","CAMP",2022,2022-06-21,NA,29.986,NA,NA,NA,NA,0.194,NA,NA,NA
"755","ALBION","CAMP",2022,2022-06-28,NA,24.988,NA,NA,NA,NA,NA,NA,NA,NA
"756","ALBION","CAMP",2022,2022-07-12,NA,27.13,NA,NA,NA,NA,0.097,NA,NA,NA
"757","ALBION","CAMP",2022,2022-07-26,NA,19.276,NA,NA,NA,NA,NA,NA,NA,NA
"758","ALBION","CAMP",2022,2022-08-11,NA,34.269,NA,NA,NA,NA,0.161,NA,NA,NA
"759","ALBION","CAMP",2022,2022-10-03,NA,11.423,NA,NA,NA,NA,NA,NA,NA,NA
"760","ALBION","CAMP",2022,2022-10-21,NA,14.279,NA,NA,NA,NA,0.097,NA,NA,NA
"761","ALBION","CAMP",2022,2022-11-01,NA,16.421,NA,NA,NA,NA,NA,NA,NA,NA
